"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12","2020-01"
394404,"Boston, MA",10,159872,160220,160595,161193,161848,162436,163072,163747,164475,164684,164989,165271,165965,166747,167583,168214,168964,169735,170703,171569,172723,174324,176052,177711,179050,180258,181506,182654,183881,185487,187013,188847,190095,192134,194186,196614,198834,200995,203091,205511,207377,209295,210894,212634,214910,217048,219740,222033,224328,226757,229321,232178,235443,238744,242081,245372,248801,252124,255124,258200,261514,264791,268122,271327,274580,277619,280648,283638,286322,288870,291214,293685,296087,298583,301304,304424,307726,311102,315112,318932,322758,325907,329109,332342,335676,339000,341952,344020,346010,347834,349631,351518,353700,356371,358945,361463,363800,366104,368748,371850,375005,378085,380788,383475,385823,387979,390749,393126,395622,397632,398852,400095,400540,401898,402771,403573,403348,402893,401383,399943,398356,396829,395349,392893,390734,387742,385288,382598,380703,379250,378290,377467,376210,374724,373068,371826,370605,369474,368013,366388,364549,362315,359871,357606,355309,353026,350606,348338,346170,343913,341431,339027,336357,333976,331668,329287,327403,326312,325919,325820,325632,325986,326577,327468,328570,329732,331200,332443,333289,333455,333106,332574,332064,331010,330049,328973,328366,327699,326146,324186,322376,320922,320253,319111,318179,316988,315753,314456,313156,312362,311985,312146,312207,312698,313115,314197,315069,316078,317564,319621,321865,323148,325468,328195,331779,334450,336432,338293,340584,343848,346897,349289,350801,352330,353099,354051,355279,356778,358468,359680,360868,361296,361407,361949,363776,366446,369136,370890,371236,371887,372892,375126,377258,378972,380992,382376,383511,384768,386345,388243,390455,392921,395045,396023,397210,399350,401507,403999,406025,407660,408966,410465,412964,415228,417758,420690,422700,424788,426401,429228,431385,433518,435613,438741,441405,443877,445516,446941,448295,448769,449826,450277,451382,451966,452436,452231,451960,451902,452440,453182,454424,456116,457598,458910,460223,462118
395057,"San Francisco, CA",11,233197,233004,232785,232502,232609,233025,233849,234590,235504,236329,237662,238987,240675,242423,244342,246508,248424,250388,252110,254334,256893,259614,262385,265049,267490,269556,271946,274976,277965,280936,283279,285664,287400,289851,292409,295255,297289,299098,301458,303514,306479,309103,313889,318577,323981,329175,334336,339245,345441,353384,361090,368210,374062,381152,387512,394285,401449,407821,414004,420392,426179,430474,432748,435126,437589,439616,440997,442148,442480,442836,443689,445170,447959,451418,456961,462669,468342,472991,476877,480826,484500,488228,491639,494210,496569,497940,499325,501117,504677,509203,515161,520611,526771,533851,541417,550550,558650,567782,576652,586568,595415,604518,612867,622883,633404,644139,654542,663689,674161,685429,696104,704514,711777,719264,727357,732768,736488,737643,740511,743299,744414,742772,740878,739319,738907,736643,734578,733370,733608,734636,730383,726102,721280,718532,714479,711090,707808,704617,697931,690550,679611,671985,665689,658534,651161,641304,632119,621898,611774,602760,592740,580810,570643,558205,550572,544076,538420,533068,530157,528681,525632,522110,523097,528704,535657,541581,543565,543865,544160,545953,545710,543094,542541,540273,537684,531971,526395,522342,518065,515326,512017,507117,501471,498871,495359,494888,491939,490371,488487,485479,484991,484803,487003,491489,499465,506149,514494,521178,530220,539238,547717,560596,572555,587611,600361,615016,626226,637750,645805,654855,663554,673444,684550,692105,698676,700427,703796,703920,705715,708057,713334,718815,724121,730233,736219,740284,746317,756462,766548,776594,785287,796302,807797,819324,827705,832965,837323,846636,855050,858339,861230,863601,868466,867300,866859,865531,870353,874407,881473,885209,890380,895059,898771,903319,908959,917994,925406,936329,947378,963974,979837,994300,1002518,1012734,1023902,1035871,1044598,1052038,1061328,1065197,1066698,1062786,1054480,1045435,1040268,1036483,1033232,1028958,1026478,1024913,1023210,1024452,1026735,1031126,1039389,1050504
394532,"Detroit, MI",12,103258,104096,104927,105688,106325,106888,107450,108093,108842,109598,110316,111041,111722,112379,112985,113746,114646,115653,116579,117455,118168,118830,119492,120147,120816,121436,122163,122809,123515,124233,125071,125784,126474,127208,128105,129026,129890,130736,131595,132380,133199,133979,134834,135653,136537,137492,138374,139306,140267,141314,142331,143542,144556,145464,146110,147001,147920,148782,149531,150249,150968,151693,152332,152929,153552,154252,154962,155522,156047,156568,157117,157641,158041,158356,158737,159088,159528,159862,160278,160674,161095,161499,161970,162277,162724,163118,163566,163878,164163,164576,165057,165557,165981,166390,166744,167240,167629,168091,168524,169074,169567,169953,170282,170581,170919,171257,171482,171718,171973,172329,172525,172651,172830,173130,173423,173615,173724,173835,173970,173985,173837,173525,173119,172592,171940,171226,170387,169451,168404,167368,166338,165273,164261,163065,162027,160904,160054,158659,156919,155035,153659,152432,151128,149405,147194,144590,141854,139060,136003,133368,131468,129799,127350,123932,120566,117537,115152,113126,111129,109733,108305,107145,105541,104219,103224,103136,102809,102526,102112,101987,102033,101378,100750,99776,98996,97949,97087,96129,95561,94838,94139,93230,92299,91642,91287,91329,91384,91537,91658,91739,91715,92109,92612,93384,94190,95268,96200,96944,97939,99014,100069,101099,102479,104034,105727,107423,109167,110992,113060,115368,117420,119235,121008,122847,124418,125542,126447,127287,128326,129227,129852,130158,130476,131115,131833,132560,133227,134062,134710,135224,135584,136059,136699,137271,137908,138536,139442,140287,141161,141703,142784,143823,145010,146047,147041,148202,149380,150379,151158,151911,152797,154073,155218,156575,157656,158574,159523,160539,161615,162818,163942,165362,166696,168131,169492,170588,171699,172648,173649,174644,175538,176472,177423,178117,178751,179102,179488,179959,180513,181288,181978,182559,183142,183633,184160,184714
395025,"Riverside, CA",13,111337,110886,110449,110075,109893,109829,109913,109960,110049,110121,110364,110550,110837,111106,111464,111865,112220,112570,112855,113339,113877,114319,114698,115093,115665,116164,116763,117357,117816,118154,118519,118819,119195,120071,121108,122175,122771,123469,124073,124777,125531,126554,127502,128577,129540,130228,131050,131891,133143,134238,135372,136376,137409,138456,139684,140911,142163,143518,144785,146222,147564,148965,150236,151653,153087,154454,155730,157036,158605,160187,161837,163254,164617,166086,167969,170004,172233,174687,177138,179766,182084,184813,187145,189763,192482,195836,198860,201701,204249,207270,210853,214940,218909,222878,227250,232535,237645,243124,249251,256376,264225,270847,277210,282532,289507,295470,302092,307104,313968,319228,324596,329068,334079,339677,344819,349813,353390,357298,360425,364740,367854,371563,374284,376614,378054,379228,379589,379348,378193,376959,376090,374794,372985,370162,366485,362808,358039,352789,346179,339216,332575,325802,316745,305547,293679,283099,272566,261421,251037,241662,234128,226570,218617,210563,205154,201111,197488,192750,189922,188123,186927,184738,183456,183115,183997,185281,185557,186070,186826,188383,189079,189239,188593,188925,188277,188058,187462,187011,186535,185663,184604,183827,182479,181625,180888,180209,179791,179390,179098,178626,178167,178307,179072,179723,181007,182536,185288,187875,189747,191176,193351,196639,200062,203963,208156,212949,217915,222939,226811,231696,237430,243776,248646,252535,256562,259542,261359,263071,264616,265921,267045,267404,268348,268735,269659,270441,271595,272851,274689,275813,277313,278598,280514,282632,284206,285885,287726,289680,291222,292872,294381,296351,297639,299852,301652,303221,304495,305947,307738,309508,311099,313053,315416,317473,320240,321546,323792,325581,328236,330535,332663,334824,337486,339735,341757,343912,345684,347671,348689,350333,350632,351486,351370,352773,353376,354562,355123,355640,356198,357100,358288,359215,360757,361956,363878,364590
394976,"Phoenix, AZ",14,106179,106821,107413,107958,108450,108922,109381,109871,110340,110802,111265,111701,112124,112522,112905,113283,113691,114171,114680,115154,115645,116234,116837,117368,117811,118286,118803,119456,120169,120846,121482,122120,122781,123209,123632,124122,124807,125532,126500,127364,128212,128902,129613,130234,130822,131634,132522,133435,134256,135057,135619,136255,136833,137591,138228,138904,139606,140303,140987,141605,142208,142812,143397,143909,144391,144935,145594,146356,147024,147612,148106,148712,149294,149837,150454,151082,151819,152368,152970,153560,154290,155078,155834,156506,157191,157830,158414,158802,159259,159996,160849,161712,162538,163550,164712,166141,167543,169030,170164,171879,174003,175970,178284,180793,184809,189530,195421,200913,206879,212991,221132,230087,239002,248649,256576,264703,269484,272342,272620,273121,273647,274459,273880,271871,269280,265776,263619,260847,259065,257371,256993,256793,256875,255757,253668,251186,249006,246614,243721,239354,235192,230861,225878,220710,214230,209686,204705,199915,193826,188266,183595,179257,174712,170514,167164,163653,160253,156070,152906,150733,149078,147717,145287,144670,144273,144510,143497,142384,141899,141084,140261,137831,136026,133657,132442,130464,128387,125942,124308,123522,121925,120234,118314,117801,117566,117671,117866,118159,119500,120522,122070,123088,125920,129677,133516,136692,139751,143424,146866,150542,152723,155579,157446,160423,162491,164453,166954,170182,172991,175199,176887,177622,179212,181005,183752,184543,184487,184299,184438,184097,184016,183645,184119,185453,186985,187589,187928,189587,191790,193827,194946,196712,198289,200227,201360,202323,203242,205093,206490,207396,208333,209476,210852,211377,212481,213661,215500,217235,218583,219541,220777,222274,223796,225065,226545,228379,229455,230672,231882,233497,234844,236417,238363,240222,241940,243463,244830,246005,247153,248534,249579,250533,251447,252501,253444,254636,255639,256938,258275,259799,261668,263303,265149,266969,269141,271241
395078,"Seattle, WA",15,159174,159239,159606,160005,160489,160818,161274,161846,162499,163121,163874,164723,165793,166918,167704,168543,169259,170109,170969,171895,173038,174562,176031,177527,178530,179606,180616,181782,183187,185076,186725,188167,189282,190027,190786,191492,192732,193774,195328,196662,198076,199217,200749,202316,203711,204967,206367,207697,209037,210575,211784,213068,213900,214785,215428,216275,217305,218542,219715,220877,221906,222680,223540,224274,225281,226130,227161,228067,229291,230178,231112,231777,232388,232765,233069,233601,234230,234995,235752,236620,236985,237662,238343,239620,240736,242055,243101,244220,245433,246775,248171,249310,250810,252487,254412,256031,257789,259829,262197,264308,266148,268275,270625,273501,276670,280374,283285,286448,289499,293163,297385,302081,307326,312106,316797,321670,326533,330551,335134,339120,343660,347825,351948,356000,359430,362733,366045,368513,370141,371272,373163,375964,379145,381100,382090,381665,381729,381335,379711,377292,375094,373354,370857,367754,363963,360029,355714,351723,347008,342379,338107,334242,330296,326718,322635,318382,312710,308125,304549,302739,301387,300163,299578,299237,298744,296865,295119,293628,293808,294200,292988,290200,286491,283468,279902,276438,273285,271123,269610,267192,264272,259507,255958,252435,250334,247931,245832,243812,242199,241339,239724,239125,238537,240100,242157,244917,247149,249500,252292,255546,258189,259862,262659,266438,271213,275435,278469,281731,285047,288637,291301,293443,295777,298501,301031,302124,302903,303033,304999,306338,307564,308156,309946,311959,314571,317458,319687,322170,324063,327264,329532,332119,335502,339446,343056,346173,348971,351619,354816,358470,362441,366055,369521,373304,376617,379979,382886,386946,391040,395051,399171,403073,407811,412027,416998,422107,426670,430390,434652,438428,442991,447550,453419,458968,463772,467169,469271,469695,470010,471622,473190,474000,473011,472233,470806,469949,468772,469040,470026,472194,474867,477019,479158,482035,486139,490449
394865,"Minneapolis-St Paul, MN",16,110624,110693,110930,111204,111619,111984,112429,112902,113408,113844,114407,115046,115746,116259,116673,117094,117514,117998,118498,118993,119580,120283,121011,121665,122170,122774,123277,123952,124602,125558,126464,127358,128180,129161,130407,131828,133298,134734,136323,137699,138702,139491,140421,141881,143378,144810,146135,147296,148665,150014,151496,153050,155247,157280,159258,160698,162529,164336,166125,168021,169938,171654,173295,174979,176754,178646,180627,182538,183973,185257,186471,187729,188861,190344,191772,193273,194461,195716,196985,198407,200030,201680,203277,204849,206305,207724,208974,210310,211679,213129,214488,215956,217365,218706,220137,221616,223196,224646,226240,227795,229326,230714,231984,233057,234188,235661,237167,238465,239727,241056,242238,243254,244038,245050,245969,247117,247868,248279,248478,248691,248914,248904,248971,248902,248793,248317,247875,247340,247184,247187,247379,247320,246786,245774,244338,242845,241743,240799,239964,238609,236770,234569,231974,229752,227669,225797,223932,221915,219482,216979,214500,212382,210313,208182,206081,203336,201049,199413,198804,198553,198626,198675,198524,198130,198249,198433,198989,199492,199953,199994,199197,197991,196134,194001,191836,190093,188098,186271,184069,182347,180287,178179,176000,174092,172690,171656,170766,169791,168871,168123,167925,168198,168865,169430,170479,171659,173189,174787,176710,178729,180775,182641,183914,184701,185605,187670,189950,192410,194607,196834,198815,200469,201784,203292,204809,206786,208294,209333,209834,209964,209819,209456,209245,209325,209924,210372,211558,212521,213848,214649,215358,216150,216958,218114,219125,220289,221400,222801,223974,224929,225567,226061,226967,228221,230013,231533,233145,234456,235606,236453,237264,238527,240196,242224,244058,245568,246561,247542,248393,249699,251196,253049,254931,256920,258618,259989,260940,261937,263321,264586,265819,266731,267660,268607,269473,270164,270767,271466,272484,273524,274369,275323,276318,277362,278310,279099
395056,"San Diego, CA",17,170659,170512,170363,170220,170000,169817,169807,169840,169770,169550,169566,169750,170189,170451,170756,171301,172202,173396,174411,175618,177081,179076,181081,182950,184611,186342,188379,190184,192005,193614,195476,197137,198841,200269,201761,203144,204737,206564,208213,210247,212034,213808,215696,217874,220382,223112,225709,228402,230899,233504,237015,240715,244691,248276,251466,254806,257935,260946,264537,268558,273110,276721,279341,280972,282729,284942,287611,290440,293101,296061,298750,301581,304649,308524,313105,318450,324290,329815,335707,341299,348760,354788,360111,364335,369002,374119,378485,384221,389459,395592,400820,406931,410088,416450,424830,434367,442032,449244,459120,467788,475927,484227,493117,500300,507879,512014,515931,520920,527678,533388,535243,536763,538850,539978,540130,539807,540077,541680,541482,541655,540118,540443,539225,537530,533729,530796,527860,526545,523444,520937,518130,512376,506653,500042,496727,492643,490349,486562,482251,475750,469967,462298,453417,443871,437011,428835,421829,412449,404265,393804,385543,376987,370281,364238,361009,359412,354277,351878,346919,347397,346076,349111,351197,355256,357475,359462,359936,361223,364525,365125,365638,363631,363504,361544,358533,354902,352886,350787,348888,345607,343776,342177,341291,339750,336890,334749,333549,333346,331385,331043,331056,332467,332262,333503,335429,337747,340870,344508,349241,353291,359987,364880,369490,375151,382576,390309,397881,405799,414415,419233,422400,424601,426951,431564,437388,437815,436798,433950,434091,435135,433447,434622,435512,439491,440588,439471,439003,443930,448253,452708,453388,454704,457008,459825,463067,465510,469716,476474,479022,478373,478460,480119,483806,484972,488869,492213,496383,498959,501263,500913,503363,507476,513182,518702,522286,525211,526484,529512,533255,536463,540124,546314,551880,555024,553984,552944,553164,554835,557306,558677,560132,560985,561121,558851,556699,555550,557665,559589,561349,563089,564651,566588,568261,571442,575376,580860
395121,"St. Louis, MO",18,96219,96523,96836,97176,97616,98123,98592,99021,99382,99806,100112,100555,101026,101620,102171,102666,103046,103392,103795,104247,104715,105009,105271,105447,105681,105976,106322,106708,106910,107009,107144,107431,107855,108339,108892,109377,109729,110004,110264,110490,111073,111666,112130,112219,112326,112705,113168,113701,114306,114907,115553,116278,117061,117825,118592,119542,120378,120964,121375,121952,122710,123516,124279,124982,125542,126166,126821,127546,128354,129172,130061,130805,131463,132109,132799,133561,134251,134959,135681,136508,137231,138022,138811,139656,140430,141158,141925,142651,143508,144434,145463,146257,147055,147778,148548,149242,149978,150840,151710,152600,153327,153876,154334,154924,155669,156473,157222,157971,158694,159440,160134,160789,161559,162394,163225,163968,164681,165294,165890,166396,166938,167345,167664,167951,168135,168357,168613,168957,169152,169306,169226,169240,169319,169446,169607,169556,169474,169201,168839,168295,167724,167164,166845,166359,165618,164862,164248,163995,163679,163398,162832,162074,161237,160498,160018,159622,159136,158370,157508,156644,155967,155357,155191,155356,155732,155863,155470,155027,154750,154749,154459,154009,153439,152814,151970,151019,149958,148876,147939,146885,145786,144591,143844,143219,142540,141885,141305,140685,140063,139492,139214,139240,139469,139714,139667,139535,139488,139690,139728,140071,140366,141246,141674,142076,142126,142203,142312,142453,142793,142941,143351,143607,144010,144088,144337,144527,144853,145390,146054,146709,147098,147411,147672,147869,148015,147987,148176,148465,149095,149573,150015,150393,150906,151467,151954,152389,153082,153861,154609,155133,155575,156200,156939,157784,158378,159010,159802,160841,161581,162218,162853,163670,164470,164942,165531,166070,166938,167877,168552,169057,169384,169876,170242,170932,171713,172670,173310,174038,174828,175441,176170,176861,177631,178455,179380,180160,180696,181200,181843,182386,182721,183101,183438,183779,184141,184334
395148,"Tampa, FL",19,90133,90278,90480,90650,90789,90869,90974,91130,91386,91475,91591,91757,92086,92382,92570,92786,93027,93379,93663,93977,94233,94808,95309,95757,95838,95979,96194,96462,96853,97285,97843,98231,98472,98644,98976,99436,99988,100510,101101,101780,102347,102818,103247,103805,104528,105156,105767,106344,107056,107800,108517,109155,109885,110702,111524,112356,113145,113969,114774,115564,116368,117152,117951,118807,119625,120522,121381,122296,123200,124171,125096,126077,127030,128007,128966,129868,130837,131712,132637,133591,134667,135871,137123,138315,139470,140638,141744,142813,143868,145028,146542,147995,149537,150830,152228,153666,155096,156771,158672,160946,163305,165688,167984,170469,173084,175836,178671,181567,184707,188012,191707,195864,199866,204269,208382,212571,216634,220278,223734,227024,230464,233168,235459,236807,238524,239125,239367,238498,237036,236181,235756,235432,234317,232779,230240,227094,223483,220193,216902,214388,211634,208195,203686,199170,195327,191624,188477,185289,182243,179070,175778,171711,168056,164773,162088,159402,156397,153740,151148,149330,147435,145940,144649,144225,143649,143394,143162,142865,142603,142234,141864,140866,139762,138237,136673,134848,133411,131865,130022,128323,126556,125095,123605,122417,121416,120912,120787,120861,120659,120237,120175,120405,121006,121340,121797,122472,123496,124321,124980,125552,126681,128407,130172,131664,133002,134808,136874,139009,141012,142930,144664,146180,147253,147898,148636,149794,150992,152046,152643,153152,153333,153775,154643,155829,157019,158073,159062,159723,160592,161248,162434,163400,164652,165927,167412,168625,169979,171454,173290,174985,176303,177739,178918,180553,182079,183708,184804,186332,187884,189560,190557,191583,193232,195102,197084,198613,200216,201448,202677,203902,205033,206214,207933,210078,211912,213092,214220,215194,216408,217778,219249,220350,221531,222645,223410,223674,224077,224832,225582,226572,227313,228060,228806,229715,230570,231395
394358,"Baltimore, MD",20,123292,123446,123635,123766,123780,123808,123836,123943,124068,124060,124045,124066,124153,124258,124323,124493,124781,125025,125181,125227,125194,125371,125506,125755,125798,125882,125956,125944,126059,126196,126488,126663,126937,127203,127565,127830,128111,128397,128711,129134,129422,129782,130120,130802,131459,132061,132485,132998,133530,134054,134459,134839,135277,135718,136259,136626,137047,137420,137833,138225,138796,139352,140034,140665,141462,142258,142944,143610,144322,145334,146549,147816,148911,150128,151390,152797,154096,155462,156953,158589,160318,161984,163724,165459,167185,168767,170471,172363,174157,176098,178058,180218,182401,184635,187035,189373,192000,194878,197793,200412,203497,207013,210778,214630,218251,221918,224882,228290,231797,235772,239905,244527,249449,253296,257026,260274,264005,267125,270481,273456,276617,279184,281559,283359,284151,285177,285831,286671,287044,287629,288084,288404,288562,288811,288825,288726,288748,288650,288192,286806,285432,284177,283350,282391,280724,278767,276291,273713,270983,268651,266545,265006,263149,260988,258536,256059,253543,250689,248627,247223,246758,245991,245379,244770,244391,244126,243512,242790,242586,242740,242498,241623,239850,238091,236007,233999,231808,229994,228514,227220,225448,223858,222538,221373,220287,219116,218353,217404,216959,216186,215799,215362,215392,215300,215134,215032,215115,215412,215718,216215,216622,217306,217978,219180,220149,221417,222548,223966,225096,226305,227345,228665,229550,230227,230469,230347,230611,230340,230370,229937,230005,229594,229439,229186,229184,229160,229168,229388,229075,229137,229089,229303,229462,229902,230291,230160,230285,230609,231525,232020,232681,233431,234058,235060,235741,236852,237536,238594,239357,240135,240436,240881,241777,242439,243211,243044,243201,243292,244070,244994,246018,246745,247354,248182,248886,249555,250068,250866,251669,252402,252855,253237,253232,253440,253789,254035,254137,254329,254604,255024,255346,255651,255916,256093,256565,257011
